"interaction","name","selected","shared interaction","shared name"
"interacts with","LINC01943 (interacts with) IL21R-AS1","false","interacts with","LINC01943 (interacts with) IL21R-AS1"
"interacts with","LINC01943 (interacts with) CFAP45","false","interacts with","LINC01943 (interacts with) CFAP45"
"interacts with","LINC01943 (interacts with) KCNK13","false","interacts with","LINC01943 (interacts with) KCNK13"
"interacts with","LINC01943 (interacts with) IL18","false","interacts with","LINC01943 (interacts with) IL18"
"interacts with","LINC01943 (interacts with) SOCAR","false","interacts with","LINC01943 (interacts with) SOCAR"
"interacts with","LINC01943 (interacts with) TNFSF13B","false","interacts with","LINC01943 (interacts with) TNFSF13B"
"interacts with","LINC01943 (interacts with) EXOC3L4","false","interacts with","LINC01943 (interacts with) EXOC3L4"
"interacts with","LINC01943 (interacts with) APOC4-APOC2","false","interacts with","LINC01943 (interacts with) APOC4-APOC2"
"interacts with","LINC01943 (interacts with) FFAR4","false","interacts with","LINC01943 (interacts with) FFAR4"
"interacts with","LINC01943 (interacts with) LOC100419170","false","interacts with","LINC01943 (interacts with) LOC100419170"
"interacts with","LINC01943 (interacts with) MIR147B","false","interacts with","LINC01943 (interacts with) MIR147B"
"interacts with","LINC01943 (interacts with) LGI3","false","interacts with","LINC01943 (interacts with) LGI3"
"interacts with","LINC01943 (interacts with) ADAMTS9-AS1","false","interacts with","LINC01943 (interacts with) ADAMTS9-AS1"
"interacts with","LINC01943 (interacts with) LOC105377123","false","interacts with","LINC01943 (interacts with) LOC105377123"
"interacts with","LINC01943 (interacts with) RGS1","false","interacts with","LINC01943 (interacts with) RGS1"
"interacts with","LINC01943 (interacts with) CRYBG1","false","interacts with","LINC01943 (interacts with) CRYBG1"
"interacts with","LINC01943 (interacts with) LOC105373581","false","interacts with","LINC01943 (interacts with) LOC105373581"
"interacts with","LINC01943 (interacts with) TREM1","false","interacts with","LINC01943 (interacts with) TREM1"
"interacts with","LINC01943 (interacts with) OSCAR","false","interacts with","LINC01943 (interacts with) OSCAR"
"interacts with","LINC01943 (interacts with) ICAM1","false","interacts with","LINC01943 (interacts with) ICAM1"
"interacts with","LINC01943 (interacts with) ITGAX","false","interacts with","LINC01943 (interacts with) ITGAX"
"interacts with","LINC01943 (interacts with) LOC107984551","false","interacts with","LINC01943 (interacts with) LOC107984551"
"interacts with","LINC01943 (interacts with) DNAJC5B","false","interacts with","LINC01943 (interacts with) DNAJC5B"
"interacts with","LINC01943 (interacts with) VEPH1","false","interacts with","LINC01943 (interacts with) VEPH1"
"interacts with","LINC01943 (interacts with) OTOAP1","false","interacts with","LINC01943 (interacts with) OTOAP1"
"interacts with","LINC01943 (interacts with) KCNN4","false","interacts with","LINC01943 (interacts with) KCNN4"
"interacts with","LINC01943 (interacts with) BMAL2","false","interacts with","LINC01943 (interacts with) BMAL2"
"interacts with","LINC01943 (interacts with) PLEK2","false","interacts with","LINC01943 (interacts with) PLEK2"
"interacts with","LINC01943 (interacts with) RUNX3","false","interacts with","LINC01943 (interacts with) RUNX3"
"interacts with","LINC01943 (interacts with) LOC105376369","false","interacts with","LINC01943 (interacts with) LOC105376369"
"interacts with","LINC01943 (interacts with) SLC12A8","false","interacts with","LINC01943 (interacts with) SLC12A8"
"interacts with","LINC01943 (interacts with) ANKRD22","false","interacts with","LINC01943 (interacts with) ANKRD22"
"interacts with","LINC01943 (interacts with) LINC00944","false","interacts with","LINC01943 (interacts with) LINC00944"
"interacts with","LINC01943 (interacts with) LINC00673","false","interacts with","LINC01943 (interacts with) LINC00673"
"interacts with","LINC01943 (interacts with) CLDN14","false","interacts with","LINC01943 (interacts with) CLDN14"
"interacts with","LINC01943 (interacts with) TNFRSF9","false","interacts with","LINC01943 (interacts with) TNFRSF9"
"interacts with","LINC01943 (interacts with) LINC01857","false","interacts with","LINC01943 (interacts with) LINC01857"
"interacts with","LINC01943 (interacts with) CHRDL1","false","interacts with","LINC01943 (interacts with) CHRDL1"
"interacts with","LINC01943 (interacts with) LINC02541","false","interacts with","LINC01943 (interacts with) LINC02541"
"interacts with","LINC01943 (interacts with) BATF","false","interacts with","LINC01943 (interacts with) BATF"
"interacts with","LINC01943 (interacts with) CLEC5A","false","interacts with","LINC01943 (interacts with) CLEC5A"
"interacts with","LINC01943 (interacts with) PELATON","false","interacts with","LINC01943 (interacts with) PELATON"
"interacts with","LINC01943 (interacts with) C15orf48","false","interacts with","LINC01943 (interacts with) C15orf48"
"interacts with","LINC01943 (interacts with) FOXL1","false","interacts with","LINC01943 (interacts with) FOXL1"
"interacts with","LINC01943 (interacts with) TMEM52B","false","interacts with","LINC01943 (interacts with) TMEM52B"
"interacts with","LINC01943 (interacts with) SP140","false","interacts with","LINC01943 (interacts with) SP140"
"interacts with","LINC01943 (interacts with) LAIR2","false","interacts with","LINC01943 (interacts with) LAIR2"
"interacts with","LINC01943 (interacts with) IL1RN","false","interacts with","LINC01943 (interacts with) IL1RN"
"interacts with","SOX9 (interacts with) SOX9-AS1","false","interacts with","SOX9 (interacts with) SOX9-AS1"
"interacts with","SOX9 (interacts with) HOXC13","false","interacts with","SOX9 (interacts with) HOXC13"
"interacts with","SOX9 (interacts with) CHST6","false","interacts with","SOX9 (interacts with) CHST6"
"interacts with","SOX9 (interacts with) LRRC3B","false","interacts with","SOX9 (interacts with) LRRC3B"
"interacts with","SOX9 (interacts with) RECQL4","false","interacts with","SOX9 (interacts with) RECQL4"
"interacts with","SOX9 (interacts with) SLC26A9-AS1","false","interacts with","SOX9 (interacts with) SLC26A9-AS1"
"interacts with","SOX9 (interacts with) FOLR1","false","interacts with","SOX9 (interacts with) FOLR1"
"interacts with","SOX9 (interacts with) ERN2","false","interacts with","SOX9 (interacts with) ERN2"
"interacts with","SOX9 (interacts with) INAVA","false","interacts with","SOX9 (interacts with) INAVA"
"interacts with","SOX9 (interacts with) HOXC11","false","interacts with","SOX9 (interacts with) HOXC11"
"interacts with","SOX9 (interacts with) RAB7B","false","interacts with","SOX9 (interacts with) RAB7B"
"interacts with","WSCD2 (interacts with) LOC105377508","false","interacts with","WSCD2 (interacts with) LOC105377508"
"interacts with","WSCD2 (interacts with) ZFHX4-AS1","false","interacts with","WSCD2 (interacts with) ZFHX4-AS1"
"interacts with","SDC1 (interacts with) FAM167A","false","interacts with","SDC1 (interacts with) FAM167A"
"interacts with","SDC1 (interacts with) SOWAHB","false","interacts with","SDC1 (interacts with) SOWAHB"
"interacts with","SDC1 (interacts with) KRT18","false","interacts with","SDC1 (interacts with) KRT18"
"interacts with","FAM167A (interacts with) ITGA6-AS1","false","interacts with","FAM167A (interacts with) ITGA6-AS1"
"interacts with","CD52 (interacts with) TRAT1","false","interacts with","CD52 (interacts with) TRAT1"
"interacts with","NMU (interacts with) TPD52","false","interacts with","NMU (interacts with) TPD52"
"interacts with","NMU (interacts with) MCIDAS","false","interacts with","NMU (interacts with) MCIDAS"
"interacts with","NMU (interacts with) RAB3B","false","interacts with","NMU (interacts with) RAB3B"
"interacts with","NMU (interacts with) MAP3K9-DT","false","interacts with","NMU (interacts with) MAP3K9-DT"
"interacts with","NMU (interacts with) LOC107985532","false","interacts with","NMU (interacts with) LOC107985532"
"interacts with","NMU (interacts with) SH2D4A","false","interacts with","NMU (interacts with) SH2D4A"
"interacts with","NMU (interacts with) FOXD3-AS1","false","interacts with","NMU (interacts with) FOXD3-AS1"
"interacts with","NMU (interacts with) RAB11FIP4","false","interacts with","NMU (interacts with) RAB11FIP4"
"interacts with","NMU (interacts with) NUP210","false","interacts with","NMU (interacts with) NUP210"
"interacts with","NMU (interacts with) GCHFR","false","interacts with","NMU (interacts with) GCHFR"
"interacts with","TPD52 (interacts with) NUP210","false","interacts with","TPD52 (interacts with) NUP210"
"interacts with","PNPLA3 (interacts with) CDC45","false","interacts with","PNPLA3 (interacts with) CDC45"
"interacts with","PNPLA3 (interacts with) KIF2C","false","interacts with","PNPLA3 (interacts with) KIF2C"
"interacts with","PNPLA3 (interacts with) SAPCD2","false","interacts with","PNPLA3 (interacts with) SAPCD2"
"interacts with","PNPLA3 (interacts with) SHCBP1","false","interacts with","PNPLA3 (interacts with) SHCBP1"
"interacts with","PNPLA3 (interacts with) CENPM","false","interacts with","PNPLA3 (interacts with) CENPM"
"interacts with","PNPLA3 (interacts with) HOPX","false","interacts with","PNPLA3 (interacts with) HOPX"
"interacts with","PNPLA3 (interacts with) CRADD-AS1","false","interacts with","PNPLA3 (interacts with) CRADD-AS1"
"interacts with","PNPLA3 (interacts with) ERCC6L","false","interacts with","PNPLA3 (interacts with) ERCC6L"
"interacts with","PNPLA3 (interacts with) CDCA5","false","interacts with","PNPLA3 (interacts with) CDCA5"
"interacts with","PNPLA3 (interacts with) EXO1","false","interacts with","PNPLA3 (interacts with) EXO1"
"interacts with","PNPLA3 (interacts with) RACGAP1","false","interacts with","PNPLA3 (interacts with) RACGAP1"
"interacts with","PNPLA3 (interacts with) TICRR","false","interacts with","PNPLA3 (interacts with) TICRR"
"interacts with","PNPLA3 (interacts with) NCAPH","false","interacts with","PNPLA3 (interacts with) NCAPH"
"interacts with","PNPLA3 (interacts with) SGO2","false","interacts with","PNPLA3 (interacts with) SGO2"
"interacts with","PNPLA3 (interacts with) LMNB1","false","interacts with","PNPLA3 (interacts with) LMNB1"
"interacts with","PNPLA3 (interacts with) ZWINT","false","interacts with","PNPLA3 (interacts with) ZWINT"
"interacts with","PNPLA3 (interacts with) MKI67","false","interacts with","PNPLA3 (interacts with) MKI67"
"interacts with","PNPLA3 (interacts with) RIPK4","false","interacts with","PNPLA3 (interacts with) RIPK4"
"interacts with","PNPLA3 (interacts with) CDC6","false","interacts with","PNPLA3 (interacts with) CDC6"
"interacts with","PNPLA3 (interacts with) H2AC13","false","interacts with","PNPLA3 (interacts with) H2AC13"
"interacts with","PNPLA3 (interacts with) PLK4","false","interacts with","PNPLA3 (interacts with) PLK4"
"interacts with","PNPLA3 (interacts with) DEPDC1B","false","interacts with","PNPLA3 (interacts with) DEPDC1B"
"interacts with","PNPLA3 (interacts with) CENPE","false","interacts with","PNPLA3 (interacts with) CENPE"
"interacts with","PNPLA3 (interacts with) KIF20A","false","interacts with","PNPLA3 (interacts with) KIF20A"
"interacts with","PNPLA3 (interacts with) SMC1B","false","interacts with","PNPLA3 (interacts with) SMC1B"
"interacts with","PNPLA3 (interacts with) KY","false","interacts with","PNPLA3 (interacts with) KY"
"interacts with","PNPLA3 (interacts with) SPAG5","false","interacts with","PNPLA3 (interacts with) SPAG5"
"interacts with","PNPLA3 (interacts with) RECQL4","false","interacts with","PNPLA3 (interacts with) RECQL4"
"interacts with","PNPLA3 (interacts with) UHRF1","false","interacts with","PNPLA3 (interacts with) UHRF1"
"interacts with","PNPLA3 (interacts with) MCM4","false","interacts with","PNPLA3 (interacts with) MCM4"
"interacts with","PNPLA3 (interacts with) KIF11","false","interacts with","PNPLA3 (interacts with) KIF11"
"interacts with","PNPLA3 (interacts with) LIPG","false","interacts with","PNPLA3 (interacts with) LIPG"
"interacts with","PNPLA3 (interacts with) CDCA2","false","interacts with","PNPLA3 (interacts with) CDCA2"
"interacts with","PNPLA3 (interacts with) CDC25C","false","interacts with","PNPLA3 (interacts with) CDC25C"
"interacts with","PNPLA3 (interacts with) CDCA8","false","interacts with","PNPLA3 (interacts with) CDCA8"
"interacts with","PNPLA3 (interacts with) CKAP2L","false","interacts with","PNPLA3 (interacts with) CKAP2L"
"interacts with","PNPLA3 (interacts with) HJURP","false","interacts with","PNPLA3 (interacts with) HJURP"
"interacts with","PNPLA3 (interacts with) BIRC5","false","interacts with","PNPLA3 (interacts with) BIRC5"
"interacts with","PNPLA3 (interacts with) CDC20","false","interacts with","PNPLA3 (interacts with) CDC20"
"interacts with","PNPLA3 (interacts with) PLK1","false","interacts with","PNPLA3 (interacts with) PLK1"
"interacts with","PNPLA3 (interacts with) MELK","false","interacts with","PNPLA3 (interacts with) MELK"
"interacts with","PNPLA3 (interacts with) SRL","false","interacts with","PNPLA3 (interacts with) SRL"
"interacts with","PNPLA3 (interacts with) DLGAP5","false","interacts with","PNPLA3 (interacts with) DLGAP5"
"interacts with","PNPLA3 (interacts with) TPX2","false","interacts with","PNPLA3 (interacts with) TPX2"
"interacts with","PNPLA3 (interacts with) PIF1","false","interacts with","PNPLA3 (interacts with) PIF1"
"interacts with","PNPLA3 (interacts with) LOC107985017","false","interacts with","PNPLA3 (interacts with) LOC107985017"
"interacts with","PNPLA3 (interacts with) ESCO2","false","interacts with","PNPLA3 (interacts with) ESCO2"
"interacts with","PNPLA3 (interacts with) DHCR24","false","interacts with","PNPLA3 (interacts with) DHCR24"
"interacts with","PNPLA3 (interacts with) TTK","false","interacts with","PNPLA3 (interacts with) TTK"
"interacts with","PNPLA3 (interacts with) HASPIN","false","interacts with","PNPLA3 (interacts with) HASPIN"
"interacts with","PNPLA3 (interacts with) KIFC1","false","interacts with","PNPLA3 (interacts with) KIFC1"
"interacts with","PNPLA3 (interacts with) KIF18A","false","interacts with","PNPLA3 (interacts with) KIF18A"
"interacts with","PNPLA3 (interacts with) CENPF","false","interacts with","PNPLA3 (interacts with) CENPF"
"interacts with","PNPLA3 (interacts with) CCNB1","false","interacts with","PNPLA3 (interacts with) CCNB1"
"interacts with","PNPLA3 (interacts with) EZH2","false","interacts with","PNPLA3 (interacts with) EZH2"
"interacts with","CDKN2B-AS1 (interacts with) LRRC14B","false","interacts with","CDKN2B-AS1 (interacts with) LRRC14B"
"interacts with","CDKN2B-AS1 (interacts with) NUP210","false","interacts with","CDKN2B-AS1 (interacts with) NUP210"
