"interaction","name","selected","shared interaction","shared name"
"interacts with","BCL11B (interacts with) ITK","false","interacts with","BCL11B (interacts with) ITK"
"interacts with","BCL11B (interacts with) APOL1","false","interacts with","BCL11B (interacts with) APOL1"
"interacts with","BCL11B (interacts with) SIT1","false","interacts with","BCL11B (interacts with) SIT1"
"interacts with","BCL11B (interacts with) APOBEC3H","false","interacts with","BCL11B (interacts with) APOBEC3H"
"interacts with","BCL11B (interacts with) ANKRD22","false","interacts with","BCL11B (interacts with) ANKRD22"
"interacts with","BCL11B (interacts with) GBP5","false","interacts with","BCL11B (interacts with) GBP5"
"interacts with","BCL11B (interacts with) GPR174","false","interacts with","BCL11B (interacts with) GPR174"
"interacts with","BCL11B (interacts with) FCGR3B","false","interacts with","BCL11B (interacts with) FCGR3B"
"interacts with","BCL11B (interacts with) IGLV3-1","false","interacts with","BCL11B (interacts with) IGLV3-1"
"interacts with","BCL11B (interacts with) CD8B","false","interacts with","BCL11B (interacts with) CD8B"
"interacts with","BCL11B (interacts with) CCL5","false","interacts with","BCL11B (interacts with) CCL5"
"interacts with","BCL11B (interacts with) CD84","false","interacts with","BCL11B (interacts with) CD84"
"interacts with","BCL11B (interacts with) USP30-AS1","false","interacts with","BCL11B (interacts with) USP30-AS1"
"interacts with","BCL11B (interacts with) LINC02084","false","interacts with","BCL11B (interacts with) LINC02084"
"interacts with","BCL11B (interacts with) CD3E","false","interacts with","BCL11B (interacts with) CD3E"
"interacts with","BCL11B (interacts with) CD38","false","interacts with","BCL11B (interacts with) CD38"
"interacts with","BCL11B (interacts with) ADAMDEC1","false","interacts with","BCL11B (interacts with) ADAMDEC1"
"interacts with","BCL11B (interacts with) THEMIS","false","interacts with","BCL11B (interacts with) THEMIS"
"interacts with","BCL11B (interacts with) TNFSF14","false","interacts with","BCL11B (interacts with) TNFSF14"
"interacts with","BCL11B (interacts with) KLHL6","false","interacts with","BCL11B (interacts with) KLHL6"
"interacts with","BCL11B (interacts with) JCHAIN","false","interacts with","BCL11B (interacts with) JCHAIN"
"interacts with","BCL11B (interacts with) CD86","false","interacts with","BCL11B (interacts with) CD86"
"interacts with","BCL11B (interacts with) EOMES","false","interacts with","BCL11B (interacts with) EOMES"
"interacts with","BCL11B (interacts with) SIGLEC10","false","interacts with","BCL11B (interacts with) SIGLEC10"
"interacts with","BCL11B (interacts with) ALPK2","false","interacts with","BCL11B (interacts with) ALPK2"
"interacts with","BCL11B (interacts with) PYHIN1","false","interacts with","BCL11B (interacts with) PYHIN1"
"interacts with","BCL11B (interacts with) PLA2G7","false","interacts with","BCL11B (interacts with) PLA2G7"
"interacts with","BCL11B (interacts with) AIM2","false","interacts with","BCL11B (interacts with) AIM2"
"interacts with","BCL11B (interacts with) SLAMF7","false","interacts with","BCL11B (interacts with) SLAMF7"
"interacts with","BCL11B (interacts with) ZBED2","false","interacts with","BCL11B (interacts with) ZBED2"
"interacts with","BCL11B (interacts with) MCOLN2","false","interacts with","BCL11B (interacts with) MCOLN2"
"interacts with","BCL11B (interacts with) IL18","false","interacts with","BCL11B (interacts with) IL18"
"interacts with","BCL11B (interacts with) EVI2A","false","interacts with","BCL11B (interacts with) EVI2A"
"interacts with","BCL11B (interacts with) TRAT1","false","interacts with","BCL11B (interacts with) TRAT1"
"interacts with","BCL11B (interacts with) SIRPG","false","interacts with","BCL11B (interacts with) SIRPG"
"interacts with","BCL11B (interacts with) TNIP3","false","interacts with","BCL11B (interacts with) TNIP3"
"interacts with","BCL11B (interacts with) SAMSN1","false","interacts with","BCL11B (interacts with) SAMSN1"
"interacts with","BCL11B (interacts with) CD68","false","interacts with","BCL11B (interacts with) CD68"
"interacts with","BCL11B (interacts with) LIPM","false","interacts with","BCL11B (interacts with) LIPM"
"interacts with","BCL11B (interacts with) LINC00539","false","interacts with","BCL11B (interacts with) LINC00539"
"interacts with","BCL11B (interacts with) CCR5","false","interacts with","BCL11B (interacts with) CCR5"
"interacts with","BCL11B (interacts with) CXCL9","false","interacts with","BCL11B (interacts with) CXCL9"
"interacts with","BCL11B (interacts with) C1QB","false","interacts with","BCL11B (interacts with) C1QB"
"interacts with","BCL11B (interacts with) TBC1D10C","false","interacts with","BCL11B (interacts with) TBC1D10C"
"interacts with","BCL11B (interacts with) CTSW","false","interacts with","BCL11B (interacts with) CTSW"
"interacts with","BCL11B (interacts with) LCK","false","interacts with","BCL11B (interacts with) LCK"
"interacts with","BCL11B (interacts with) IGHG3","false","interacts with","BCL11B (interacts with) IGHG3"
"interacts with","BCL11B (interacts with) SIGLEC8","false","interacts with","BCL11B (interacts with) SIGLEC8"
"interacts with","BCL11B (interacts with) CD8A","false","interacts with","BCL11B (interacts with) CD8A"
"interacts with","BCL11B (interacts with) IL2RG","false","interacts with","BCL11B (interacts with) IL2RG"
"interacts with","BCL11B (interacts with) APOL6","false","interacts with","BCL11B (interacts with) APOL6"
"interacts with","BCL11B (interacts with) CORO1A","false","interacts with","BCL11B (interacts with) CORO1A"
"interacts with","BCL11B (interacts with) SDS","false","interacts with","BCL11B (interacts with) SDS"
"interacts with","SIRPG (interacts with) SLC37A2","false","interacts with","SIRPG (interacts with) SLC37A2"
"interacts with","SIRPG (interacts with) C1QB","false","interacts with","SIRPG (interacts with) C1QB"
"interacts with","SIRPG (interacts with) RGS1","false","interacts with","SIRPG (interacts with) RGS1"
"interacts with","RGS16 (interacts with) ASB5","false","interacts with","RGS16 (interacts with) ASB5"
"interacts with","RGS16 (interacts with) TUBE1","false","interacts with","RGS16 (interacts with) TUBE1"
"interacts with","RGS16 (interacts with) GMIP","false","interacts with","RGS16 (interacts with) GMIP"
"interacts with","RGS16 (interacts with) SPINT1","false","interacts with","RGS16 (interacts with) SPINT1"
"interacts with","RGS16 (interacts with) FGF5","false","interacts with","RGS16 (interacts with) FGF5"
"interacts with","RGS16 (interacts with) ZSCAN31","false","interacts with","RGS16 (interacts with) ZSCAN31"
"interacts with","RGS16 (interacts with) IGF2BP3","false","interacts with","RGS16 (interacts with) IGF2BP3"
"interacts with","RGS16 (interacts with) ZDHHC12","false","interacts with","RGS16 (interacts with) ZDHHC12"
"interacts with","RGS16 (interacts with) STAC3","false","interacts with","RGS16 (interacts with) STAC3"
"interacts with","RGS16 (interacts with) C15orf48","false","interacts with","RGS16 (interacts with) C15orf48"
"interacts with","RGS16 (interacts with) LINC01857","false","interacts with","RGS16 (interacts with) LINC01857"
"interacts with","RGS16 (interacts with) LOC100240735","false","interacts with","RGS16 (interacts with) LOC100240735"
"interacts with","RGS16 (interacts with) RIMBP3C","false","interacts with","RGS16 (interacts with) RIMBP3C"
"interacts with","RGS16 (interacts with) HOXB7","false","interacts with","RGS16 (interacts with) HOXB7"
"interacts with","RGS16 (interacts with) VEGFD","false","interacts with","RGS16 (interacts with) VEGFD"
"interacts with","RGS16 (interacts with) PSD4","false","interacts with","RGS16 (interacts with) PSD4"
"interacts with","RGS16 (interacts with) ZFHX4","false","interacts with","RGS16 (interacts with) ZFHX4"
"interacts with","RGS16 (interacts with) VEPH1","false","interacts with","RGS16 (interacts with) VEPH1"
"interacts with","RGS16 (interacts with) SMC1B","false","interacts with","RGS16 (interacts with) SMC1B"
"interacts with","RGS16 (interacts with) PI15","false","interacts with","RGS16 (interacts with) PI15"
"interacts with","RGS16 (interacts with) SLC11A1","false","interacts with","RGS16 (interacts with) SLC11A1"
"interacts with","RGS16 (interacts with) TFAP2A","false","interacts with","RGS16 (interacts with) TFAP2A"
"interacts with","RGS16 (interacts with) CXCL16","false","interacts with","RGS16 (interacts with) CXCL16"
"interacts with","RGS16 (interacts with) NLRP2","false","interacts with","RGS16 (interacts with) NLRP2"
"interacts with","RGS16 (interacts with) CLEC5A","false","interacts with","RGS16 (interacts with) CLEC5A"
"interacts with","RGS16 (interacts with) BCL2A1","false","interacts with","RGS16 (interacts with) BCL2A1"
"interacts with","RGS16 (interacts with) GIPR","false","interacts with","RGS16 (interacts with) GIPR"
"interacts with","RGS16 (interacts with) IGFLR1","false","interacts with","RGS16 (interacts with) IGFLR1"
"interacts with","RGS16 (interacts with) REV3L","false","interacts with","RGS16 (interacts with) REV3L"
"interacts with","RGS16 (interacts with) SPAG4","false","interacts with","RGS16 (interacts with) SPAG4"
"interacts with","RGS16 (interacts with) RIMBP3","false","interacts with","RGS16 (interacts with) RIMBP3"
"interacts with","RGS16 (interacts with) LOC101927344","false","interacts with","RGS16 (interacts with) LOC101927344"
"interacts with","RGS16 (interacts with) LOC105374947","false","interacts with","RGS16 (interacts with) LOC105374947"
"interacts with","RGS16 (interacts with) SYTL3","false","interacts with","RGS16 (interacts with) SYTL3"
"interacts with","RGS16 (interacts with) RIMBP3B","false","interacts with","RGS16 (interacts with) RIMBP3B"
"interacts with","RGS16 (interacts with) PKD2L1","false","interacts with","RGS16 (interacts with) PKD2L1"
"interacts with","RGS16 (interacts with) SLC9A7","false","interacts with","RGS16 (interacts with) SLC9A7"
"interacts with","RGS16 (interacts with) C1GALT1","false","interacts with","RGS16 (interacts with) C1GALT1"
"interacts with","RGS16 (interacts with) SEMA4D","false","interacts with","RGS16 (interacts with) SEMA4D"
"interacts with","RGS16 (interacts with) JAK3","false","interacts with","RGS16 (interacts with) JAK3"
"interacts with","RGS16 (interacts with) PTPRN","false","interacts with","RGS16 (interacts with) PTPRN"
"interacts with","RGS16 (interacts with) SUGCT","false","interacts with","RGS16 (interacts with) SUGCT"
"interacts with","RGS16 (interacts with) EZR","false","interacts with","RGS16 (interacts with) EZR"
"interacts with","RGS16 (interacts with) EPM2A","false","interacts with","RGS16 (interacts with) EPM2A"
"interacts with","RGS16 (interacts with) TREM1","false","interacts with","RGS16 (interacts with) TREM1"
"interacts with","RGS16 (interacts with) UCP2","false","interacts with","RGS16 (interacts with) UCP2"
"interacts with","RGS16 (interacts with) TFAP2A-AS1","false","interacts with","RGS16 (interacts with) TFAP2A-AS1"
"interacts with","RGS16 (interacts with) LINC03016","false","interacts with","RGS16 (interacts with) LINC03016"
"interacts with","RGS16 (interacts with) RYR3","false","interacts with","RGS16 (interacts with) RYR3"
"interacts with","RGS16 (interacts with) SLC16A3","false","interacts with","RGS16 (interacts with) SLC16A3"
"interacts with","ASB5 (interacts with) RIMBP3B","false","interacts with","ASB5 (interacts with) RIMBP3B"
"interacts with","ASB5 (interacts with) FOSL1","false","interacts with","ASB5 (interacts with) FOSL1"
"interacts with","ASB5 (interacts with) SLC9A7","false","interacts with","ASB5 (interacts with) SLC9A7"
"interacts with","DOK2 (interacts with) SLC37A2","false","interacts with","DOK2 (interacts with) SLC37A2"
"interacts with","DOK2 (interacts with) C1QB","false","interacts with","DOK2 (interacts with) C1QB"
"interacts with","FANCD2 (interacts with) SPAG5","false","interacts with","FANCD2 (interacts with) SPAG5"
"interacts with","FANCD2 (interacts with) FBXO43","false","interacts with","FANCD2 (interacts with) FBXO43"
"interacts with","FANCD2 (interacts with) NSD2","false","interacts with","FANCD2 (interacts with) NSD2"
"interacts with","FANCD2 (interacts with) CENPF","false","interacts with","FANCD2 (interacts with) CENPF"
"interacts with","FANCD2 (interacts with) CDCA7L","false","interacts with","FANCD2 (interacts with) CDCA7L"
"interacts with","FANCD2 (interacts with) PRC1-AS1","false","interacts with","FANCD2 (interacts with) PRC1-AS1"
"interacts with","FANCD2 (interacts with) DEPDC1","false","interacts with","FANCD2 (interacts with) DEPDC1"
"interacts with","FANCD2 (interacts with) PRC1","false","interacts with","FANCD2 (interacts with) PRC1"
"interacts with","FANCD2 (interacts with) MCM8","false","interacts with","FANCD2 (interacts with) MCM8"
"interacts with","FANCD2 (interacts with) MCM6","false","interacts with","FANCD2 (interacts with) MCM6"
"interacts with","FANCD2 (interacts with) CELSR3","false","interacts with","FANCD2 (interacts with) CELSR3"
"interacts with","FANCD2 (interacts with) MTTP","false","interacts with","FANCD2 (interacts with) MTTP"
"interacts with","FANCD2 (interacts with) DHRS12","false","interacts with","FANCD2 (interacts with) DHRS12"
"interacts with","FANCD2 (interacts with) CCNE1","false","interacts with","FANCD2 (interacts with) CCNE1"
"interacts with","FANCD2 (interacts with) CCND2","false","interacts with","FANCD2 (interacts with) CCND2"
"interacts with","FANCD2 (interacts with) LRRC37A8P","false","interacts with","FANCD2 (interacts with) LRRC37A8P"
"interacts with","FANCD2 (interacts with) FBXO5","false","interacts with","FANCD2 (interacts with) FBXO5"
"interacts with","FANCD2 (interacts with) CENPU","false","interacts with","FANCD2 (interacts with) CENPU"
"interacts with","FANCD2 (interacts with) CENPH","false","interacts with","FANCD2 (interacts with) CENPH"
"interacts with","FANCD2 (interacts with) CFAP20DC","false","interacts with","FANCD2 (interacts with) CFAP20DC"
"interacts with","FANCD2 (interacts with) BUB1B-PAK6","false","interacts with","FANCD2 (interacts with) BUB1B-PAK6"
"interacts with","FANCD2 (interacts with) CHAF1A","false","interacts with","FANCD2 (interacts with) CHAF1A"
"interacts with","FANCD2 (interacts with) MND1","false","interacts with","FANCD2 (interacts with) MND1"
"interacts with","FANCD2 (interacts with) GASK1B","false","interacts with","FANCD2 (interacts with) GASK1B"
"interacts with","FANCD2 (interacts with) UBE2C","false","interacts with","FANCD2 (interacts with) UBE2C"
"interacts with","FANCD2 (interacts with) KIF15","false","interacts with","FANCD2 (interacts with) KIF15"
"interacts with","FANCD2 (interacts with) XYLB","false","interacts with","FANCD2 (interacts with) XYLB"
"interacts with","FANCD2 (interacts with) ATAD2","false","interacts with","FANCD2 (interacts with) ATAD2"
"interacts with","FANCD2 (interacts with) SMC2","false","interacts with","FANCD2 (interacts with) SMC2"
"interacts with","FANCD2 (interacts with) PLK4","false","interacts with","FANCD2 (interacts with) PLK4"
"interacts with","FANCD2 (interacts with) DSN1","false","interacts with","FANCD2 (interacts with) DSN1"
"interacts with","FANCD2 (interacts with) CDC45","false","interacts with","FANCD2 (interacts with) CDC45"
